path,annotation
/mnt/d/IMDA_TIL/audio_part3/3011-2375.wav,NO AS IN THEY SHOULDNT SEE IT AS A IMPORTANT MILESTONE CAUSE IS JUST
/mnt/d/IMDA_TIL/audio_part3/3011-2393.wav,CAUSE HE WENT FOR TWO EXCHANGES TO TO FREEZE HIS GPA
/mnt/d/IMDA_TIL/audio_part3/3011-2394.wav,LIKE SO MAYBE HE HE DID WELL IN YEAR ONE THEN HE JUST FREEZE IT
/mnt/d/IMDA_TIL/audio_part3/3011-2395.wav,SIX POINT NINE AS MY GPA
/mnt/d/IMDA_TIL/audio_part3/3011-2397.wav,OH BUT HUNDRED POINTS IS QUITE GOOD SIA I EVER GOT HUNDRED POINT
/mnt/d/IMDA_TIL/audio_part3/3011-240.wav,MEMORISE BY HEART FOR LIKE ONE DAY
/mnt/d/IMDA_TIL/audio_part3/3011-2401.wav,PPL THEY LIKE WHAT ARE THIS TWO WEIRDOS TALKING ABOUT THE WHOLE TIME
/mnt/d/IMDA_TIL/audio_part3/3011-2411.wav,WHAT ARE YOU DOING NOW YOU JUST SAID YOU ARE NOT SUPPOSED TO USE YOUR PHONE
/mnt/d/IMDA_TIL/audio_part3/3011-2417.wav,PPO EH WE ARE ALMOST DONE WHAT THE HELL
/mnt/d/IMDA_TIL/audio_part3/3011-2418.wav,OH NO HE SAID TWO HOURS FIFTEEN MINUTES AH PPO
/mnt/d/IMDA_TIL/audio_part3/3011-2430.wav,BUT SO YOU LISTEN TO THE WHAT IS IT CALLED PASTOR IS IT A PASTOR A PRIEST
/mnt/d/IMDA_TIL/audio_part3/3011-2439.wav,YOU CAN GO OUT WITH HIM ALONE I DONT HAVE TO BE THERE
/mnt/d/IMDA_TIL/audio_part3/3011-2442.wav,LIKE YOU YOU THINK WE REALLY HAVE TO TALK FOR ONE HOUR FIFTY MORE MINUTES NO WE MINUS TWENTY HOR
/mnt/d/IMDA_TIL/audio_part3/3011-2443.wav,THEN IT STOPPED REMEMBER SO SHE SAID OH YOU ARE ACCOUNTED FOR TWENTY THEN CARRY ON
/mnt/d/IMDA_TIL/audio_part3/3011-2444.wav,SO WE TALK FOR ONE HOUR TWENTY MINUTES ALREADY
/mnt/d/IMDA_TIL/audio_part3/3011-2445.wav,WHAT YOU WANT US TO RETALK TWENTY MINUTES YOU KNOW HOW PPB
/mnt/d/IMDA_TIL/audio_part3/3011-2473.wav,YEAH IM LISTENING IM MULTITASKING ITS SOMETHING THAT I LEARNED OVER THE YEARS
/mnt/d/IMDA_TIL/audio_part3/3011-2478.wav,PPL CAN YOU STOP TALKING ABOUT THAT RANDOM PERSON THAT NO ONE KNOWS ABOUT
/mnt/d/IMDA_TIL/audio_part3/3011-2483.wav,HE SO RICH MEH NO I THINK HE LIKE NEVER SETTLE SOMETHING CONFIRM ONE TYPICAL
/mnt/d/IMDA_TIL/audio_part3/3011-2491.wav,THATS TWO YEARS HUH SO YOU WANNA GET MARRIED IN TWO YEARS
/mnt/d/IMDA_TIL/audio_part3/3011-2492.wav,WHY DO I HAVE TO FIND SOMEONE
/mnt/d/IMDA_TIL/audio_part3/3011-2506.wav,OKAY LETS SEE WE HAVE TWENTY MORE MINUTES
/mnt/d/IMDA_TIL/audio_part3/3011-2509.wav,TWO YEARS YOUNGER OR SOME EVEN FOUR YEARS YOUNGER
/mnt/d/IMDA_TIL/audio_part3/3011-2515.wav,THEN GO AND INVITE HIM YOURSELF AND GO ALONE
/mnt/d/IMDA_TIL/audio_part3/3011-2525.wav,BUT I THINK YOU TALK TO HIM MORE THAN I HAVE IN THE TWENTY FOUR YEARS
/mnt/d/IMDA_TIL/audio_part3/3011-2529.wav,WHY HOW DID YOU GET TWENTY SEVEN
/mnt/d/IMDA_TIL/audio_part3/3011-2530.wav,DONE THERES NO SUCH WORD AS CANNOT
/mnt/d/IMDA_TIL/audio_part3/3011-2534.wav,I ALREADY SAID LETS WATCH JOHNNY ENGLISH THREE
/mnt/d/IMDA_TIL/audio_part3/3011-2537.wav,FUNNY EVERY TIME SOMEONE WALKS IN
/mnt/d/IMDA_TIL/audio_part3/3011-254.wav,YES BUT THERE IS ONLY ONE DRAGON THERE
/mnt/d/IMDA_TIL/audio_part3/3011-2544.wav,NOT A LOT ONLY THREE
/mnt/d/IMDA_TIL/audio_part3/3011-2545.wav,THATS LIKE THREE ROUNDS AROUND THE STADIUM
/mnt/d/IMDA_TIL/audio_part3/3011-2546.wav,ITS NOT ENOUGH LIKE EVERY TIME EVERYONE PPO WHEN OTHER PEOPLE SAY THEY GO FOR A RUN THEY RUN LIKE FOUR KM
/mnt/d/IMDA_TIL/audio_part3/3011-255.wav,I MEAN OKAY LAH ITS WALK IT MUST HAS WALK FOR FIFTEEN MINUTES
/mnt/d/IMDA_TIL/audio_part3/3011-2552.wav,YA YOU CAN FIND HIM A DIFFERENT DAY WHEN YOU ARE ALONE
/mnt/d/IMDA_TIL/audio_part3/3011-2576.wav,OH THEN SHE CAN COME TO SIXTEEN AND JOIN SCRABBLE PPO IS SHE A SCRABBLE PLAYER
/mnt/d/IMDA_TIL/audio_part3/3011-2577.wav,SHE BETTER BECOME LIKE A GRAND MASTER BY THE TIME SHE ENTERS UNI THEN SHE CAN COME TO HALL SIXTEEN AND BY THEN THERE IS NO MORE MARK
/mnt/d/IMDA_TIL/audio_part3/3011-2585.wav,WE JUST NEED TO GET THROUGH TECHNICALLY NINE AND EIGHT PLUS SEVENTEEN MINUTES
/mnt/d/IMDA_TIL/audio_part3/3011-2586.wav,BY RIGHT WE SUPPOSE TO GO ALREADY EH ONE FORTY ONE
/mnt/d/IMDA_TIL/audio_part3/3011-260.wav,SO EX I DONT HAVE MONEY
/mnt/d/IMDA_TIL/audio_part3/3011-2605.wav,IT IS BECAUSE THE PLATFORM ALLOWS TWENTY VARIANCE YOU CAN DIRECTLY TAKE THE PPO
/mnt/d/IMDA_TIL/audio_part3/3011-2607.wav,YA I WOULD HAVE BOUGHT TWO SHIRTS FROM HIM BUT SINCE HE REPLIED LATE I DONT HAVE A VOUCHER STUPID IDIOT
/mnt/d/IMDA_TIL/audio_part3/3011-2608.wav,NO THAT ONE IS SO RARE ITS USUALLY ONLY FIVE DOLLARS OFF
/mnt/d/IMDA_TIL/audio_part3/3011-2610.wav,YOU CANT SURVIVE MORE THAN FIVE MINUTES NOT SAYING HIS NAME IS IT
/mnt/d/IMDA_TIL/audio_part3/3011-2614.wav,TWENTY ONE WHAT YOU SAID CELEBRATE MY TWENTY FIRST
/mnt/d/IMDA_TIL/audio_part3/3011-2615.wav,AH CAUSE YOUR BIRTHDAY HAVENT COME IF NO YOU ARE TWENTY
/mnt/d/IMDA_TIL/audio_part3/3011-2617.wav,GET IT YOU WERE TWENTY AND I WAS TWENTY ALSO UNTIL I BECAME TWENTY ONE
/mnt/d/IMDA_TIL/audio_part3/3011-2618.wav,YEAH SO WE ARE THE SAME AGE FOR ELEVEN DAYS A YEAR
/mnt/d/IMDA_TIL/audio_part3/3011-2622.wav,TO HELP YOU BUY A PRESENT FOR SOMEONE ELSE WAS MY PRESENT TO YOU
/mnt/d/IMDA_TIL/audio_part3/3011-2639.wav,AND KNEES FROM INDONESIA
/mnt/d/IMDA_TIL/audio_part3/3011-264.wav,SO HE CHALLENGE ME ALL TEN REC GAME
/mnt/d/IMDA_TIL/audio_part3/3011-2649.wav,ITS LIKE I HAVE TO CALL THEM LIKE SEVEN DAYS IN A ROW OR SOMETHING
/mnt/d/IMDA_TIL/audio_part3/3011-2652.wav,CALL FOR CALL THEM FOR TWO MINUTES FOR SEVEN DAYS THATS VERY EASY
/mnt/d/IMDA_TIL/audio_part3/3011-2655.wav,NO HE LIKES EARNING MONEY PPL
/mnt/d/IMDA_TIL/audio_part3/3011-2663.wav,AND I SHOULDNT TELL EVERYONE THAT I DID THAT
/mnt/d/IMDA_TIL/audio_part3/3011-2665.wav,PLUS SEVENTEEN PPO WERE LEFT WITH TEN MINUTE
/mnt/d/IMDA_TIL/audio_part3/3011-2680.wav,ITS LIKE NO ITS PROBABLY LIKE SOME FLEA MARKET OR SOME SOMETHING THAT YOU CAN BUY STUFF ONE LAH
/mnt/d/IMDA_TIL/audio_part3/3011-2682.wav,WE JUST HAVE TO TALK FOR SEVEN MORE MINUTE
/mnt/d/IMDA_TIL/audio_part3/3011-2687.wav,IM SO SAD I COULDNT BUY MY SHIRT NOW I CANT GET TEN DOLLARS OFF WHAT THE HELL
/mnt/d/IMDA_TIL/audio_part3/3011-2692.wav,AND NOT LIKE EVERYONE ELSE WHO STARTED PLAYING AND GAVE UP
/mnt/d/IMDA_TIL/audio_part3/3011-27.wav,NOT WITH GERALD CAUSE GERALD DOES NOT KNOW ANYONE IN
/mnt/d/IMDA_TIL/audio_part3/3011-2700.wav,IS PART OF COMMUNICATION AND FUNDAMENTALS TWO
/mnt/d/IMDA_TIL/audio_part3/3011-2708.wav,NO SINGAPORE ONE OKAY BUT I CAN ALWAYS SAY I SEE OVERSEAS BUT I WANT TO HELP SINGAPORE KIDS
/mnt/d/IMDA_TIL/audio_part3/3011-2712.wav,WAIT LET ME DO THIS CALCULATION THEY SAY WE WILL TALK FOR EXTRA SEVENTEEN MINUTES
/mnt/d/IMDA_TIL/audio_part3/3011-2713.wav,SO I MINUS TWENTY MINUTES OF THAT SO WE ONLY HAVE TO TALK FOR
/mnt/d/IMDA_TIL/audio_part3/3011-2716.wav,BUT YOU DIDNT SAY IT IN A VERY STRUCTURED WAY IT HAS TO BE VERY STRUCTURED AND IT ONLY CAN BE LIKE MAYBE THREE OR FOUR LINES
/mnt/d/IMDA_TIL/audio_part3/3011-2718.wav,AND MY OTHER SUBJECTS DO NOT NEED MY ATTENTION
/mnt/d/IMDA_TIL/audio_part3/3011-2722.wav,PPB WE TALK FOR MORE THAN TWO HOURS ALREADY
/mnt/d/IMDA_TIL/audio_part3/3011-2723.wav,WE HAVE FORTY MORE SECONDS IF SHE COMES IN NOW I THINK WE CAN END
/mnt/d/IMDA_TIL/audio_part3/3011-28.wav,SEVENTEEN WHEN IS SEVENTEEN ISNT THAT TOMORROW
/mnt/d/IMDA_TIL/audio_part3/3011-280.wav,SEE IF ITS NEARBY I DONT GO MORE THAN TEN KM AWAY FROM WHERE WE ARE
/mnt/d/IMDA_TIL/audio_part3/3011-285.wav,OKAY REMEMBER THIS THREE SIX NINE FIVE FOUR SIX
/mnt/d/IMDA_TIL/audio_part3/3011-292.wav,EH WE PASS THE FIFTEEN MINUTE MARK AND WE DIDNT LIKE
/mnt/d/IMDA_TIL/audio_part3/3023-11.wav,ONE SIDE OF THE SHOE A PINK SHOE ON THE UH IN HER LEFT HAND
/mnt/d/IMDA_TIL/audio_part3/3023-1103.wav,OR NOW YOURE REALLY INTO THE TEN THOUSAND STEPS
/mnt/d/IMDA_TIL/audio_part3/3023-1105.wav,OKAY BESIDES I MEAN OF COURSE THERES SOME MONETARY REWARD THAT COMES WITH THIS
/mnt/d/IMDA_TIL/audio_part3/3023-1106.wav,TEN THOUSAND STEPS BUT ERR DO YOU SEE ANY SIDE
/mnt/d/IMDA_TIL/audio_part3/3023-1109.wav,DUE TO WHICH YOU LOVE DOING THAT TEN THOUSAND STEPS
/mnt/d/IMDA_TIL/audio_part3/3023-111.wav,THREE ITEMS RIGHT THE THIRD ROW IS THREE ITEMS AS WELL RIGHT
/mnt/d/IMDA_TIL/audio_part3/3023-1110.wav,UH SHES ALSO DOING THE TEN THOUSAND STEPS
/mnt/d/IMDA_TIL/audio_part3/3023-1114.wav,HOW ABOUT THE OLD FASHIONED CHENGTNG THE
/mnt/d/IMDA_TIL/audio_part3/3023-1125.wav,BUT I HEAR ABOUT THAT VERY OFTEN
/mnt/d/IMDA_TIL/audio_part3/3023-1141.wav,THERE ARE SO THERERE MORE THAN ONE ROBOTS GOING AROUND
/mnt/d/IMDA_TIL/audio_part3/3023-1151.wav,SO WE ARE SUPPOSED TO HAVE A TOTAL CONVERSATION OF TWO HOURS AND SEVENTEEN MINUTES
/mnt/d/IMDA_TIL/audio_part3/3023-1156.wav,ACCUMULATE TO TWO HOURS AND SEVENTEEN MINUTE
/mnt/d/IMDA_TIL/audio_part3/3023-1157.wav,YA WELL ACKNOWLEDGE THAT ITS TWO HOUR AND SEVENTEEN MINUTES
/mnt/d/IMDA_TIL/audio_part3/3023-1161.wav,SO HER WORK IS A FIVE DAY WEEK WORK
/mnt/d/IMDA_TIL/audio_part3/3023-1164.wav,OH SO THE TENANT HAS MOVE OUT
/mnt/d/IMDA_TIL/audio_part3/3023-1187.wav,UP AND ABOUT EVERYONE IS UP AND ABOUT GOING BACK TO WORK ON MONDAY ITSELF IT JUST THAT UH WITH ALL THE
/mnt/d/IMDA_TIL/audio_part3/3023-1198.wav,IT IS IT IT WILL INCUR SOME COST GET SOMEONE TO COME AND CHOP
/mnt/d/IMDA_TIL/audio_part3/3023-12.wav,OKAY SO WE DO HAVE ONE DIFFERENCE HERE
/mnt/d/IMDA_TIL/audio_part3/3023-1203.wav,SO IS ONE OF THE TOPIC COVERED LAST NIGHT
/mnt/d/IMDA_TIL/audio_part3/3023-1240.wav,DARUMPA IS BRINGING HER TWO DOGS YOU KNOW SHE SAID RIGHT THAT DAY
/mnt/d/IMDA_TIL/audio_part3/3023-1241.wav,I DONT KNOW THAT DAY SHE ACTUALLY SAYS THAT WE ARE GOING TO SEE HER TWO DOG
/mnt/d/IMDA_TIL/audio_part3/3023-1246.wav,THAT TWO DAYS OR TWO AND A THREE DAYS IS A DIFFERENT
/mnt/d/IMDA_TIL/audio_part3/3023-1250.wav,SHE HAS TWO ONE OF THEM IS LIKE THE ONE THAT SHE CUDDLE AT THAT PET SHOW THAT DAY
/mnt/d/IMDA_TIL/audio_part3/3023-1258.wav,I HAVE NO IDEA BUT IS JUST LIKE THE ONE AS BIG AS THE ONE THAT SHE CUDDLE THAT DAY
/mnt/d/IMDA_TIL/audio_part3/3023-1259.wav,THINK THE OTHER ONE IS NOT THAT MUCH SMALLER IS JUST LIKE SLIGHTLY SMALLER IS NOT PPO BIG DOG
/mnt/d/IMDA_TIL/audio_part3/3023-1262.wav,ALSO THE WHITE ONE IS GOLF
/mnt/d/IMDA_TIL/audio_part3/3023-1263.wav,BROWN I THINK THE OTHER ONE IS BROWN
/mnt/d/IMDA_TIL/audio_part3/3023-1266.wav,OKAY SO WERE GONNA HAVE THE TWO
/mnt/d/IMDA_TIL/audio_part3/3023-1269.wav,BUT ANYWHERE IM JUST TRYING TO FIND NEW TOPICS TO TALK BECAUSE I REALIZE WE HAVE ANOTHER ONE HOUR
/mnt/d/IMDA_TIL/audio_part3/3023-127.wav,AND ONE WITH A SO CALL A
/mnt/d/IMDA_TIL/audio_part3/3023-1273.wav,YA IS ONE OF THEM WHATS YOUR FAVORITE ANY FAVORITE SINGLISH PHRASE
/mnt/d/IMDA_TIL/audio_part3/3023-1276.wav,THAT YOU USE VERY OFTEN
/mnt/d/IMDA_TIL/audio_part3/3023-128.wav,A RED VEST ONE IS WITH RED
/mnt/d/IMDA_TIL/audio_part3/3023-129.wav,RIBBON ONE IS WITH RED VEST
/mnt/d/IMDA_TIL/audio_part3/3023-1291.wav,EIGHTY FIVE OR NINETY PERCENT OF HER SPEED IS ALREADY VERY SLOW BECAUSE YOU KNOW TEN PERCENT SHE IS WAY OFF ALREADY
/mnt/d/IMDA_TIL/audio_part3/3023-1293.wav,ON THE SMALLER DOG SO FAST COMPARED TO THE BLACK ONE
/mnt/d/IMDA_TIL/audio_part3/3023-130.wav,OKAY THE ONE ON THE RIGHT IS WITH THE VEST
/mnt/d/IMDA_TIL/audio_part3/3023-1304.wav,IS A GOOD THING SHE DOESNT BARK VERY OFTEN
/mnt/d/IMDA_TIL/audio_part3/3023-131.wav,THE ONE ON THE LEFT IS WITH THE RIBBON
/mnt/d/IMDA_TIL/audio_part3/3023-132.wav,ON OUR RIGHT IS THE ONE WITH THE VEST
/mnt/d/IMDA_TIL/audio_part3/3023-1334.wav,OKAY ERR BUY ONE GET ONE FREE SINCE FROM TOMORROW
/mnt/d/IMDA_TIL/audio_part3/3023-1347.wav,FOOD COURT AT THE FLYER THE ONE OH BELOW THERE
/mnt/d/IMDA_TIL/audio_part3/3023-135.wav,HOW ABOUT THE OTHER ONE THERE
/mnt/d/IMDA_TIL/audio_part3/3023-1352.wav,NO THAT IS NOT THAT ONE IS AT UH THE
/mnt/d/IMDA_TIL/audio_part3/3023-1354.wav,UH YEAH I THINK I THINK THAT IS THE OTHER ONE
/mnt/d/IMDA_TIL/audio_part3/3023-1364.wav,FOUR OF THEM THAT WE NEVER COVER BECAUSE I CANT
/mnt/d/IMDA_TIL/audio_part3/3023-1378.wav,ANOTHER WHILE ANOTHER THIRTY MINUTES
/mnt/d/IMDA_TIL/audio_part3/3023-1379.wav,WE TWO HAVE ANOTHER THIRTY MINUTES
/mnt/d/IMDA_TIL/audio_part3/3023-1394.wav,I THOUGHT PPO YA I THOUGHT THE THE ONE IN TAMPINES
/mnt/d/IMDA_TIL/audio_part3/3023-1395.wav,THESE ARE THE FOUR CARDS THAT WE DID NOT TALK ABOUT OR WE DIDNT EVEN BOTHER TO THINK ABOUT IT
/mnt/d/IMDA_TIL/audio_part3/3023-1398.wav,NOT THIS KIA KIA ONE DONT WANT LIKE THE AFRAID ONE EVERYTHING
/mnt/d/IMDA_TIL/audio_part3/3023-1402.wav,WE COVERED THIS SO THESE THREE WE DIDNT LIKE WHAT EVENT IN THE PAST YA MADE YOU STUNNED LIKE VEGETABLE
/mnt/d/IMDA_TIL/audio_part3/3023-1403.wav,THIS ONE I DONT KNOW WHAT THIS IS THINK OF YOUR FAVORITE ENGLISH
/mnt/d/IMDA_TIL/audio_part3/3023-1406.wav,NO NONE THAT WE USUALLY IS LIKE NOT LIKE
/mnt/d/IMDA_TIL/audio_part3/3023-1412.wav,NOT AC ACTUALLY NOT ONLY THAT REMEMBER UH TENCENT ALSO WAS LIKE
/mnt/d/IMDA_TIL/audio_part3/3023-1415.wav,S NO NO NOTE NINE
/mnt/d/IMDA_TIL/audio_part3/3023-142.wav,YA SO THIS IS A MISSING ONE
/mnt/d/IMDA_TIL/audio_part3/3023-1427.wav,NO NEVER ASK YOU TO TAKE THE CHENDOL THERE OH THE OTHER CHENDOL AT THE COFFEE SHOP THAT ONE AH
/mnt/d/IMDA_TIL/audio_part3/3023-1428.wav,THEN YOU SHOULD THEN THEN YOU SHOULD TRY THAT THE ONE I RECOMMENDED REGINA
/mnt/d/IMDA_TIL/audio_part3/3023-143.wav,ONE TWO THREE FOUR
/mnt/d/IMDA_TIL/audio_part3/3023-1430.wav,THAT THAT ONE WAS NICE THAT ONE IS REALLY REALLY REALLY UH OLD STYLE LIKE LAST TIME THE BEDOK CHENDOL
/mnt/d/IMDA_TIL/audio_part3/3023-1435.wav,THEY ARE VERY NEAR THE F ONE MAH F ONE F ONE WEEKEND OF COURSE IS NEAR F ONE WHY DO THEY
/mnt/d/IMDA_TIL/audio_part3/3023-1436.wav,UH SO THAT ONE THEY CANT THEY CANT TELL LAH BECAUSE IS THE F ONE WEEKEND
/mnt/d/IMDA_TIL/audio_part3/3023-1438.wav,OH YA THEYRE SUPPOSE TO CALL THEIR FRIEND AND TELL US THE RATE WHETHER IS TWO THOUSAND BAHT THAI BAHT
/mnt/d/IMDA_TIL/audio_part3/3023-144.wav,FIVE SIX SEVEN EIGHT NINE TEN ELEVEN TWELVE WE GOT ALL OF THEM
/mnt/d/IMDA_TIL/audio_part3/3023-145.wav,ONE TWO THREE FOUR FIVE SIX SEVEN EIGHT NINE TEN ELEVEN TWELVE
/mnt/d/IMDA_TIL/audio_part3/3023-1452.wav,FOUR YA EVEN IF ITS THE FIFTH WE CANT CATCH IT BUT IF IT IS
/mnt/d/IMDA_TIL/audio_part3/3023-1453.wav,YA SO SO WE IF WE COULD SO EVEN IF ITS THE FIFTH OR THE EIGHTH DOESNT IT DOESNT MAKE A DIFFERENCE
/mnt/d/IMDA_TIL/audio_part3/3023-146.wav,OKAY WE ARE DONE WE ARE DONE WITH THIS EXERCISE THIS GAME SO NOW LETS DO IT THE CARDS
/mnt/d/IMDA_TIL/audio_part3/3023-1467.wav,SHES EXTENDING IN NORWAY ON HER OWN
/mnt/d/IMDA_TIL/audio_part3/3023-1470.wav,YA SHES THE ONE WHO WENT ICELAND
/mnt/d/IMDA_TIL/audio_part3/3023-1472.wav,AND THEN THERES ONE VACANCY BECAUSE SOMEBODY WITHDREW
/mnt/d/IMDA_TIL/audio_part3/3023-1474.wav,YA SO THEY HAVE ONE VACANCY IN THE
/mnt/d/IMDA_TIL/audio_part3/3023-1479.wav,OH SO YOU WANT TO COMBINE EVERYBODY INTO ONE OKAY
/mnt/d/IMDA_TIL/audio_part3/3023-149.wav,LET ME GIVE YOU ANOTHER ONE
/mnt/d/IMDA_TIL/audio_part3/3023-150.wav,ABOUT WHATS THE ONE THING ABOUT SINGAPORE
/mnt/d/IMDA_TIL/audio_part3/3023-1500.wav,OR THATS THATS TO BRING OUT THATS A PORTABLE ONE TO BRING OUT WITH THE
/mnt/d/IMDA_TIL/audio_part3/3023-1501.wav,FIVE HUNDRED ML IS NOT BIG RIGHT
/mnt/d/IMDA_TIL/audio_part3/3023-1507.wav,BUT BECAUSE OF OUR HEIGHT
/mnt/d/IMDA_TIL/audio_part3/3023-1516.wav,SQUEEZE IT INTO THAT TWO TWO BAG
/mnt/d/IMDA_TIL/audio_part3/3023-1524.wav,IS FIFTY EIGHT PERCENT DONT KNOW WHAT IS FIFTY EIGHT PERCENT THATS BATTERY OR WHAT
/mnt/d/IMDA_TIL/audio_part3/3023-1526.wav,IT SAYS FIFTY EIGHT PERCENT AT FIRST I WAS THINKING I I HOPE ITS NOT
/mnt/d/IMDA_TIL/audio_part3/3023-1527.wav,THE OUR TIMING OUR TIMING IS COMING CLOSE TO TWO HOURS PPL AND SEVENTEEN MINUTES DONT TELL ME ITS
/mnt/d/IMDA_TIL/audio_part3/3023-1528.wav,FIFTY EIGHT PERCENT RECORDED ONLY IM GONNA
/mnt/d/IMDA_TIL/audio_part3/3023-1549.wav,PPO I KEEP TELLING YOU IS ON THE YOU KNOW THE THE VEST IS THE ONE ON THE RIGHT THEN YOU
/mnt/d/IMDA_TIL/audio_part3/3023-1565.wav,WITH THAT MEANS AH THEN HE SAID THERE ARE TWELVE WE GOT TWELVE ONE TWO THREE FOUR FIVE SIX SEVEN EIGHT
/mnt/d/IMDA_TIL/audio_part3/3023-1566.wav,NINE TEN ELEVEN TWELVE THAT MEANS THERE ARE THIR THERE ARE THIRTEEN YOU KNOW
/mnt/d/IMDA_TIL/audio_part3/3023-1568.wav,YA THATS WHY I WAS VERY SURPRISED THAT THERES NOTHING FOR THIS ONE BUT NOW YOU SEE THERE IS AND THEN HE SAID THERE ARE TWELVE ACTUALLY THERE ARE
/mnt/d/IMDA_TIL/audio_part3/3023-1569.wav,I I BECAUSE ALL THE ITEMS YOU JUST COUNT ONE TWO THREE FOUR FIVE SIX SEVEN EIGHT NINE TEN ELEVEN TWELVE
/mnt/d/IMDA_TIL/audio_part3/3023-1576.wav,FORGOT GOOD GOOD IF NO ACTUALLY BECAUSE HE TOLD ME THERE ARE TWELVE IF
/mnt/d/IMDA_TIL/audio_part3/3023-1577.wav,I CAN ONLY FIND SEVEN I WILL GO AND TELL YOU OH ALTERNATE HOW MANY WHITE HOW MANY PINK BUT
/mnt/d/IMDA_TIL/audio_part3/3023-1578.wav,WE CAN FIND TWELVE SO
/mnt/d/IMDA_TIL/audio_part3/3023-1592.wav,EH TECHNICIANS AND DECORATING UH I MEAN DECORATIONS THEYRE TWO DIFFERENT
/mnt/d/IMDA_TIL/audio_part3/3023-1607.wav,UH OKAY LAH I DONT KNOW EITHER ONE OF THEM WILL COME FIRST
/mnt/d/IMDA_TIL/audio_part3/3023-1624.wav,ALL ALL EVERYONE WELCOME
/mnt/d/IMDA_TIL/audio_part3/3023-1634.wav,NO NO NO NO IS NOW O FIVE THEN IS
/mnt/d/IMDA_TIL/audio_part3/3023-1635.wav,SEVENTEEN IS ANOTHER TWELVE MINUTES
/mnt/d/IMDA_TIL/audio_part3/3023-1636.wav,SO IS LIKE AT FOUR FORTY THEN WE ARE OUT OF HERE SO THEREFORE WE REALLY NEED TO RUN
/mnt/d/IMDA_TIL/audio_part3/3023-1639.wav,ELEVEN MINUTES TO GO
/mnt/d/IMDA_TIL/audio_part3/3023-1645.wav,RESPONSE WHEN SOMEONE SAYS I THINK
/mnt/d/IMDA_TIL/audio_part3/3023-1650.wav,BECAUSE WE HAVE ANOTHER TEN MINUTES TO
/mnt/d/IMDA_TIL/audio_part3/3023-1652.wav,COULD THE LIBRARY BE ONE OF THEM NO
/mnt/d/IMDA_TIL/audio_part3/3023-1655.wav,AND THEN YOU CAN WATCH YOUR OWN VIDEO LISTEN TO YOUR OWN MUSIC
/mnt/d/IMDA_TIL/audio_part3/3023-1658.wav,YOU KNOW THEY HAVE A COLLECTION A SELECTION THEN YOU GO THERE AND THEN YOU JUST TELL THEM WHICH ARE THE ONES YOU WANT
/mnt/d/IMDA_TIL/audio_part3/3023-1659.wav,AND THEN YOU CAN DRAW IT OUT AND THEN YOU GO TO A ROOM THERE PUT ON YOUR OWN HEADPHONE YOU PLAY THE VIDEO IT CAN BE
/mnt/d/IMDA_TIL/audio_part3/3023-1663.wav,I DONT REMEMBER I ONLY KNOW I ONLY KNOW THERES ONE IN ORCHARD
/mnt/d/IMDA_TIL/audio_part3/3023-1672.wav,AND THEN COME OUT GO TO THE ROOM PLAY PUT ON THE HEADPHONE AND LISTEN OR WATCH THE THING I I I THINK THERE IS
/mnt/d/IMDA_TIL/audio_part3/3023-1674.wav,OPEN SESSION YA OPEN SESSION YES FOR PEOPLE TO ACTUALLY LISTEN TO SOME PERFORMANCE
/mnt/d/IMDA_TIL/audio_part3/3023-1691.wav,STARTING SEPTEMBER TWENTY FIRST OR TWENTY SEVEN
/mnt/d/IMDA_TIL/audio_part3/3023-1693.wav,IS ALL THIS IS ALL AROUND THIS TIME IN FACT THE GOOD DOCTOR SEASON TWO IS COMING
/mnt/d/IMDA_TIL/audio_part3/3023-1708.wav,NO ONLY THE PPO WASNT THAT THE ONE
/mnt/d/IMDA_TIL/audio_part3/3023-1709.wav,NO THE NEIGHBOR PPO TWO DAUGHTERS IS IT
/mnt/d/IMDA_TIL/audio_part3/3023-1714.wav,YES THAT ONE I LIKE TOO
/mnt/d/IMDA_TIL/audio_part3/3023-1715.wav,AH YA YA THAT IS A VERY NICE FOOD I LIKE THAT ONE
/mnt/d/IMDA_TIL/audio_part3/3046-11002.wav,MINES IS IS IS COUNTED PER YEAR ONE
/mnt/d/IMDA_TIL/audio_part3/3046-11007.wav,LIKE TO USE LIKE FULL FOURTEEN DAYS AH
/mnt/d/IMDA_TIL/audio_part3/3046-11015.wav,ONE DAY TWO DAYS TRIP I I I WOULDNT PLAN A A FAR LOCATION ONE LAH
/mnt/d/IMDA_TIL/audio_part3/3046-11019.wav,SO CORRECT CORRECT LOR SO I I DONT KNOW IF I HAVE SEVEN DAYS OR FOURTEEN DAYS IF I HAVE FOURTEEN DAYS THEN I CAN
/mnt/d/IMDA_TIL/audio_part3/3046-11025.wav,WAH TWENTY ONE DAYS YOU CAN TAKE TWENTY ONE DAYS IN ONE SHOT AH
/mnt/d/IMDA_TIL/audio_part3/3046-11032.wav,THEN THEY THEYRE THEYRE COMING PLUS OR PLUS OR MINUS TWO OR LIKE
/mnt/d/IMDA_TIL/audio_part3/3046-1104.wav,I THINK THE ONE THAT I WAS TALKING ABOUT IS THE RAJARATNAM
/mnt/d/IMDA_TIL/audio_part3/3046-111.wav,TOTAL OF ONE TWO THREE
