file_name,annotation
audio_part3/3011-2680.wav,ITS LIKE NO ITS PROBABLY LIKE SOME FLEA MARKET OR SOME SOMETHING THAT YOU CAN BUY STUFF ONE LAH
audio_part3/3011-2682.wav,WE JUST HAVE TO TALK FOR SEVEN MORE MINUTE
audio_part3/3011-2687.wav,IM SO SAD I COULDNT BUY MY SHIRT NOW I CANT GET TEN DOLLARS OFF WHAT THE HELL
audio_part3/3011-2692.wav,AND NOT LIKE EVERYONE ELSE WHO STARTED PLAYING AND GAVE UP
audio_part3/3011-27.wav,NOT WITH GERALD CAUSE GERALD DOES NOT KNOW ANYONE IN
audio_part3/3011-2700.wav,IS PART OF COMMUNICATION AND FUNDAMENTALS TWO
audio_part3/3011-2708.wav,NO SINGAPORE ONE OKAY BUT I CAN ALWAYS SAY I SEE OVERSEAS BUT I WANT TO HELP SINGAPORE KIDS
audio_part3/3011-2712.wav,WAIT LET ME DO THIS CALCULATION THEY SAY WE WILL TALK FOR EXTRA SEVENTEEN MINUTES
audio_part3/3011-2713.wav,SO I MINUS TWENTY MINUTES OF THAT SO WE ONLY HAVE TO TALK FOR
audio_part3/3011-2716.wav,BUT YOU DIDNT SAY IT IN A VERY STRUCTURED WAY IT HAS TO BE VERY STRUCTURED AND IT ONLY CAN BE LIKE MAYBE THREE OR FOUR LINES
audio_part3/3011-2718.wav,AND MY OTHER SUBJECTS DO NOT NEED MY ATTENTION
audio_part3/3011-2722.wav,PPB WE TALK FOR MORE THAN TWO HOURS ALREADY
audio_part3/3011-2723.wav,WE HAVE FORTY MORE SECONDS IF SHE COMES IN NOW I THINK WE CAN END
audio_part3/3011-28.wav,SEVENTEEN WHEN IS SEVENTEEN ISNT THAT TOMORROW
audio_part3/3011-280.wav,SEE IF ITS NEARBY I DONT GO MORE THAN TEN KM AWAY FROM WHERE WE ARE
audio_part3/3011-285.wav,OKAY REMEMBER THIS THREE SIX NINE FIVE FOUR SIX
audio_part3/3011-292.wav,EH WE PASS THE FIFTEEN MINUTE MARK AND WE DIDNT LIKE
audio_part3/3023-11.wav,ONE SIDE OF THE SHOE A PINK SHOE ON THE UH IN HER LEFT HAND
audio_part3/3023-1103.wav,OR NOW YOURE REALLY INTO THE TEN THOUSAND STEPS
audio_part3/3023-1105.wav,OKAY BESIDES I MEAN OF COURSE THERES SOME MONETARY REWARD THAT COMES WITH THIS
audio_part3/3023-1106.wav,TEN THOUSAND STEPS BUT ERR DO YOU SEE ANY SIDE
audio_part3/3023-1109.wav,DUE TO WHICH YOU LOVE DOING THAT TEN THOUSAND STEPS
audio_part3/3023-111.wav,THREE ITEMS RIGHT THE THIRD ROW IS THREE ITEMS AS WELL RIGHT
audio_part3/3023-1110.wav,UH SHES ALSO DOING THE TEN THOUSAND STEPS
audio_part3/3023-1114.wav,HOW ABOUT THE OLD FASHIONED CHENGTNG THE
audio_part3/3023-1125.wav,BUT I HEAR ABOUT THAT VERY OFTEN
audio_part3/3023-1141.wav,THERE ARE SO THERERE MORE THAN ONE ROBOTS GOING AROUND
audio_part3/3023-1151.wav,SO WE ARE SUPPOSED TO HAVE A TOTAL CONVERSATION OF TWO HOURS AND SEVENTEEN MINUTES
audio_part3/3023-1156.wav,ACCUMULATE TO TWO HOURS AND SEVENTEEN MINUTE
audio_part3/3023-1157.wav,YA WELL ACKNOWLEDGE THAT ITS TWO HOUR AND SEVENTEEN MINUTES
audio_part3/3023-1161.wav,SO HER WORK IS A FIVE DAY WEEK WORK
audio_part3/3023-1164.wav,OH SO THE TENANT HAS MOVE OUT
audio_part3/3023-1187.wav,UP AND ABOUT EVERYONE IS UP AND ABOUT GOING BACK TO WORK ON MONDAY ITSELF IT JUST THAT UH WITH ALL THE
audio_part3/3023-1198.wav,IT IS IT IT WILL INCUR SOME COST GET SOMEONE TO COME AND CHOP
audio_part3/3023-12.wav,OKAY SO WE DO HAVE ONE DIFFERENCE HERE
audio_part3/3023-1203.wav,SO IS ONE OF THE TOPIC COVERED LAST NIGHT
audio_part3/3023-1240.wav,DARUMPA IS BRINGING HER TWO DOGS YOU KNOW SHE SAID RIGHT THAT DAY
audio_part3/3023-1241.wav,I DONT KNOW THAT DAY SHE ACTUALLY SAYS THAT WE ARE GOING TO SEE HER TWO DOG
audio_part3/3023-1246.wav,THAT TWO DAYS OR TWO AND A THREE DAYS IS A DIFFERENT
audio_part3/3023-1250.wav,SHE HAS TWO ONE OF THEM IS LIKE THE ONE THAT SHE CUDDLE AT THAT PET SHOW THAT DAY
audio_part3/3023-1258.wav,I HAVE NO IDEA BUT IS JUST LIKE THE ONE AS BIG AS THE ONE THAT SHE CUDDLE THAT DAY
audio_part3/3023-1259.wav,THINK THE OTHER ONE IS NOT THAT MUCH SMALLER IS JUST LIKE SLIGHTLY SMALLER IS NOT PPO BIG DOG
audio_part3/3023-1262.wav,ALSO THE WHITE ONE IS GOLF
audio_part3/3023-1263.wav,BROWN I THINK THE OTHER ONE IS BROWN
audio_part3/3023-1266.wav,OKAY SO WERE GONNA HAVE THE TWO
audio_part3/3023-1269.wav,BUT ANYWHERE IM JUST TRYING TO FIND NEW TOPICS TO TALK BECAUSE I REALIZE WE HAVE ANOTHER ONE HOUR
audio_part3/3023-127.wav,AND ONE WITH A SO CALL A
audio_part3/3023-1273.wav,YA IS ONE OF THEM WHATS YOUR FAVORITE ANY FAVORITE SINGLISH PHRASE
audio_part3/3023-1276.wav,THAT YOU USE VERY OFTEN
audio_part3/3023-128.wav,A RED VEST ONE IS WITH RED
audio_part3/3023-129.wav,RIBBON ONE IS WITH RED VEST
audio_part3/3023-1291.wav,EIGHTY FIVE OR NINETY PERCENT OF HER SPEED IS ALREADY VERY SLOW BECAUSE YOU KNOW TEN PERCENT SHE IS WAY OFF ALREADY
audio_part3/3023-1293.wav,ON THE SMALLER DOG SO FAST COMPARED TO THE BLACK ONE
audio_part3/3023-130.wav,OKAY THE ONE ON THE RIGHT IS WITH THE VEST
audio_part3/3023-1304.wav,IS A GOOD THING SHE DOESNT BARK VERY OFTEN
audio_part3/3023-131.wav,THE ONE ON THE LEFT IS WITH THE RIBBON
audio_part3/3023-132.wav,ON OUR RIGHT IS THE ONE WITH THE VEST
audio_part3/3023-1334.wav,OKAY ERR BUY ONE GET ONE FREE SINCE FROM TOMORROW
audio_part3/3023-1347.wav,FOOD COURT AT THE FLYER THE ONE OH BELOW THERE
audio_part3/3023-135.wav,HOW ABOUT THE OTHER ONE THERE
audio_part3/3023-1352.wav,NO THAT IS NOT THAT ONE IS AT UH THE
audio_part3/3023-1354.wav,UH YEAH I THINK I THINK THAT IS THE OTHER ONE
audio_part3/3023-1364.wav,FOUR OF THEM THAT WE NEVER COVER BECAUSE I CANT
audio_part3/3023-1378.wav,ANOTHER WHILE ANOTHER THIRTY MINUTES
audio_part3/3023-1379.wav,WE TWO HAVE ANOTHER THIRTY MINUTES
audio_part3/3023-1394.wav,I THOUGHT PPO YA I THOUGHT THE THE ONE IN TAMPINES
audio_part3/3023-1395.wav,THESE ARE THE FOUR CARDS THAT WE DID NOT TALK ABOUT OR WE DIDNT EVEN BOTHER TO THINK ABOUT IT
audio_part3/3023-1398.wav,NOT THIS KIA KIA ONE DONT WANT LIKE THE AFRAID ONE EVERYTHING
audio_part3/3023-1402.wav,WE COVERED THIS SO THESE THREE WE DIDNT LIKE WHAT EVENT IN THE PAST YA MADE YOU STUNNED LIKE VEGETABLE
audio_part3/3023-1403.wav,THIS ONE I DONT KNOW WHAT THIS IS THINK OF YOUR FAVORITE ENGLISH
audio_part3/3023-1406.wav,NO NONE THAT WE USUALLY IS LIKE NOT LIKE
audio_part3/3023-1412.wav,NOT AC ACTUALLY NOT ONLY THAT REMEMBER UH TENCENT ALSO WAS LIKE
audio_part3/3023-1415.wav,S NO NO NOTE NINE
audio_part3/3023-142.wav,YA SO THIS IS A MISSING ONE
audio_part3/3023-1427.wav,NO NEVER ASK YOU TO TAKE THE CHENDOL THERE OH THE OTHER CHENDOL AT THE COFFEE SHOP THAT ONE AH
audio_part3/3023-1428.wav,THEN YOU SHOULD THEN THEN YOU SHOULD TRY THAT THE ONE I RECOMMENDED REGINA
audio_part3/3023-143.wav,ONE TWO THREE FOUR
audio_part3/3023-1430.wav,THAT THAT ONE WAS NICE THAT ONE IS REALLY REALLY REALLY UH OLD STYLE LIKE LAST TIME THE BEDOK CHENDOL
audio_part3/3023-1435.wav,THEY ARE VERY NEAR THE F ONE MAH F ONE F ONE WEEKEND OF COURSE IS NEAR F ONE WHY DO THEY
audio_part3/3023-1436.wav,UH SO THAT ONE THEY CANT THEY CANT TELL LAH BECAUSE IS THE F ONE WEEKEND
audio_part3/3023-1438.wav,OH YA THEYRE SUPPOSE TO CALL THEIR FRIEND AND TELL US THE RATE WHETHER IS TWO THOUSAND BAHT THAI BAHT
audio_part3/3023-144.wav,FIVE SIX SEVEN EIGHT NINE TEN ELEVEN TWELVE WE GOT ALL OF THEM
audio_part3/3023-145.wav,ONE TWO THREE FOUR FIVE SIX SEVEN EIGHT NINE TEN ELEVEN TWELVE
audio_part3/3023-1452.wav,FOUR YA EVEN IF ITS THE FIFTH WE CANT CATCH IT BUT IF IT IS
audio_part3/3023-1453.wav,YA SO SO WE IF WE COULD SO EVEN IF ITS THE FIFTH OR THE EIGHTH DOESNT IT DOESNT MAKE A DIFFERENCE
audio_part3/3023-146.wav,OKAY WE ARE DONE WE ARE DONE WITH THIS EXERCISE THIS GAME SO NOW LETS DO IT THE CARDS
audio_part3/3023-1467.wav,SHES EXTENDING IN NORWAY ON HER OWN
audio_part3/3023-1470.wav,YA SHES THE ONE WHO WENT ICELAND
audio_part3/3023-1472.wav,AND THEN THERES ONE VACANCY BECAUSE SOMEBODY WITHDREW
audio_part3/3023-1474.wav,YA SO THEY HAVE ONE VACANCY IN THE
audio_part3/3023-1479.wav,OH SO YOU WANT TO COMBINE EVERYBODY INTO ONE OKAY
audio_part3/3023-149.wav,LET ME GIVE YOU ANOTHER ONE
audio_part3/3023-150.wav,ABOUT WHATS THE ONE THING ABOUT SINGAPORE
audio_part3/3023-1500.wav,OR THATS THATS TO BRING OUT THATS A PORTABLE ONE TO BRING OUT WITH THE
audio_part3/3023-1501.wav,FIVE HUNDRED ML IS NOT BIG RIGHT
audio_part3/3023-1507.wav,BUT BECAUSE OF OUR HEIGHT
audio_part3/3023-1516.wav,SQUEEZE IT INTO THAT TWO TWO BAG
audio_part3/3023-1524.wav,IS FIFTY EIGHT PERCENT DONT KNOW WHAT IS FIFTY EIGHT PERCENT THATS BATTERY OR WHAT
audio_part3/3023-1526.wav,IT SAYS FIFTY EIGHT PERCENT AT FIRST I WAS THINKING I I HOPE ITS NOT
audio_part3/3023-1527.wav,THE OUR TIMING OUR TIMING IS COMING CLOSE TO TWO HOURS PPL AND SEVENTEEN MINUTES DONT TELL ME ITS
audio_part3/3023-1528.wav,FIFTY EIGHT PERCENT RECORDED ONLY IM GONNA
audio_part3/3023-1549.wav,PPO I KEEP TELLING YOU IS ON THE YOU KNOW THE THE VEST IS THE ONE ON THE RIGHT THEN YOU
audio_part3/3023-1565.wav,WITH THAT MEANS AH THEN HE SAID THERE ARE TWELVE WE GOT TWELVE ONE TWO THREE FOUR FIVE SIX SEVEN EIGHT
audio_part3/3023-1566.wav,NINE TEN ELEVEN TWELVE THAT MEANS THERE ARE THIR THERE ARE THIRTEEN YOU KNOW
audio_part3/3023-1568.wav,YA THATS WHY I WAS VERY SURPRISED THAT THERES NOTHING FOR THIS ONE BUT NOW YOU SEE THERE IS AND THEN HE SAID THERE ARE TWELVE ACTUALLY THERE ARE
audio_part3/3023-1569.wav,I I BECAUSE ALL THE ITEMS YOU JUST COUNT ONE TWO THREE FOUR FIVE SIX SEVEN EIGHT NINE TEN ELEVEN TWELVE
audio_part3/3023-1576.wav,FORGOT GOOD GOOD IF NO ACTUALLY BECAUSE HE TOLD ME THERE ARE TWELVE IF
audio_part3/3023-1577.wav,I CAN ONLY FIND SEVEN I WILL GO AND TELL YOU OH ALTERNATE HOW MANY WHITE HOW MANY PINK BUT
audio_part3/3023-1578.wav,WE CAN FIND TWELVE SO
audio_part3/3023-1592.wav,EH TECHNICIANS AND DECORATING UH I MEAN DECORATIONS THEYRE TWO DIFFERENT
audio_part3/3023-1607.wav,UH OKAY LAH I DONT KNOW EITHER ONE OF THEM WILL COME FIRST
audio_part3/3023-1624.wav,ALL ALL EVERYONE WELCOME
audio_part3/3023-1634.wav,NO NO NO NO IS NOW O FIVE THEN IS
audio_part3/3023-1635.wav,SEVENTEEN IS ANOTHER TWELVE MINUTES
audio_part3/3023-1636.wav,SO IS LIKE AT FOUR FORTY THEN WE ARE OUT OF HERE SO THEREFORE WE REALLY NEED TO RUN
audio_part3/3023-1639.wav,ELEVEN MINUTES TO GO
audio_part3/3023-1645.wav,RESPONSE WHEN SOMEONE SAYS I THINK
audio_part3/3023-1650.wav,BECAUSE WE HAVE ANOTHER TEN MINUTES TO
audio_part3/3023-1652.wav,COULD THE LIBRARY BE ONE OF THEM NO
audio_part3/3023-1655.wav,AND THEN YOU CAN WATCH YOUR OWN VIDEO LISTEN TO YOUR OWN MUSIC
audio_part3/3023-1658.wav,YOU KNOW THEY HAVE A COLLECTION A SELECTION THEN YOU GO THERE AND THEN YOU JUST TELL THEM WHICH ARE THE ONES YOU WANT
audio_part3/3023-1659.wav,AND THEN YOU CAN DRAW IT OUT AND THEN YOU GO TO A ROOM THERE PUT ON YOUR OWN HEADPHONE YOU PLAY THE VIDEO IT CAN BE
audio_part3/3023-1663.wav,I DONT REMEMBER I ONLY KNOW I ONLY KNOW THERES ONE IN ORCHARD
audio_part3/3023-1672.wav,AND THEN COME OUT GO TO THE ROOM PLAY PUT ON THE HEADPHONE AND LISTEN OR WATCH THE THING I I I THINK THERE IS
audio_part3/3023-1674.wav,OPEN SESSION YA OPEN SESSION YES FOR PEOPLE TO ACTUALLY LISTEN TO SOME PERFORMANCE
audio_part3/3023-1691.wav,STARTING SEPTEMBER TWENTY FIRST OR TWENTY SEVEN
audio_part3/3023-1693.wav,IS ALL THIS IS ALL AROUND THIS TIME IN FACT THE GOOD DOCTOR SEASON TWO IS COMING
audio_part3/3023-1708.wav,NO ONLY THE PPO WASNT THAT THE ONE
audio_part3/3023-1709.wav,NO THE NEIGHBOR PPO TWO DAUGHTERS IS IT
audio_part3/3023-1714.wav,YES THAT ONE I LIKE TOO
audio_part3/3023-1715.wav,AH YA YA THAT IS A VERY NICE FOOD I LIKE THAT ONE
audio_part3/3046-11002.wav,MINES IS IS IS COUNTED PER YEAR ONE
audio_part3/3046-11007.wav,LIKE TO USE LIKE FULL FOURTEEN DAYS AH
audio_part3/3046-11015.wav,ONE DAY TWO DAYS TRIP I I I WOULDNT PLAN A A FAR LOCATION ONE LAH
audio_part3/3046-11019.wav,SO CORRECT CORRECT LOR SO I I DONT KNOW IF I HAVE SEVEN DAYS OR FOURTEEN DAYS IF I HAVE FOURTEEN DAYS THEN I CAN
audio_part3/3046-11025.wav,WAH TWENTY ONE DAYS YOU CAN TAKE TWENTY ONE DAYS IN ONE SHOT AH
audio_part3/3046-11032.wav,THEN THEY THEYRE THEYRE COMING PLUS OR PLUS OR MINUS TWO OR LIKE
audio_part3/3046-1104.wav,I THINK THE ONE THAT I WAS TALKING ABOUT IS THE RAJARATNAM
audio_part3/3046-111.wav,TOTAL OF ONE TWO THREE
audio_part3/3046-1110.wav,TWENTY MINUTES SO THAT MEANS WE HAVE TWO MORE HOURS PPB
audio_part3/3046-11100.wav,WHEN YOU ACTUALLY ERR COME TO THE REAL THING WHEN WHEN LIKE WHEN MONEY IS
audio_part3/3046-11108.wav,AT LEAST I HAVE NO INTENTION OF LEAVING RIGHT NOW LAH SO AT LEAST STILL OKAY LAH
audio_part3/3046-1111.wav,OKAY PPO THAT THATS GONNA BE TEN OCLOCK
audio_part3/3046-11112.wav,THIS THIS SMALL BONUS AT THE END OF TWO YEARS BUT THAT ONE IS WRITTEN IN THE CONTRACT PPB
audio_part3/3046-11113.wav,THIS IS LIKE ERR VIABLE ERR VARIABLE BONUS IT CANNOT SAY YOU YOU YOU GIVE NOW BUT THEN ONLY IF YOU STAY TWO YEARS
audio_part3/3046-11130.wav,OUR BOSS WILL TELL HER EH YOU SET ASIDE THIS AMOUNT OF MONEY LIKE LIKE
audio_part3/3046-11131.wav,SAY TWO HUNDRED K YOU SET AH YOU SET ASIDE
audio_part3/3046-11132.wav,THEN WHAT WHAT WHAT HE DO HE WILL TAKE OUT THE TWO HUNDRED K
audio_part3/3046-11134.wav,THEN THERES NO MONEY IN THE LIKE HE DOESNT PUT MONEY INTO THE
audio_part3/3046-11136.wav,SET ASIDE THIS THIS X X AMOUNT OF MONEY CAUSE CAUSE HE HE HE WANT TO TAKE OUT FOR WHATEVER REASON LAH MAYBE HE WANT TO INVEST IN SOMETHING ELSE HE WANT TO DO WHATEVER
audio_part3/3046-11138.wav,NO LAH CANNOT CANNOT CANNOT NO NO NO I DONT I DONT EVEN HAVE ENOUGH MONEY TO
audio_part3/3046-11140.wav,WHO WORK US AH YA THE EXPENSES LIKE WE NEED THIS MONEY TO PAY
audio_part3/3046-11141.wav,LIKE PEOPLE HAVE BEEN CHASING US SO WE NEED THIS MONEY TO PAY SO WE SAY NO NO NO CANNOT CANNOT CANNOT
audio_part3/3046-11143.wav,HE HAS MONEY HE AS IN HE HE WILL STILL TAKE OUT THIS PROFITS
audio_part3/3046-11146.wav,ERR DINNER LAH IS LIKE MAYBE DURING FIVE FIVE PM THAT KIND ERR
audio_part3/3046-11147.wav,IS OR OR LUNCH I CANT REMEMBER OR MAYBE THREE OR FOUR
audio_part3/3046-11161.wav,BOND BY HIS OWN LEGAL FEE AS WELL AS THE OPPONENTS ONE LAH
audio_part3/3046-11168.wav,OBVIOUSLY IF I WERE THE BOSS I ALSO DONT WANNA PAY YOU LAH I COULD SAVE THE MONEY WHAT WHY WOULD I WANNA PAY SOMEONE WHO IS ALREADY LEAVING
audio_part3/3046-11169.wav,EH WERE ALMOST THERE I THINK WE HAVE ONE MORE MINUTE TO GO YA LIKE SOME HOSPITAL HOSPITAL FOR WHAT
audio_part3/3046-112.wav,THE FIRST ONE FROM THE LEFT IS EMPTY
audio_part3/3046-114.wav,THEN THE THIRD PANEL THERES ANOTHER ONE SAYING PLACE YOUR BETS
audio_part3/3046-1142.wav,YOU YOU GIVE BACK THE VOUCHER AND THEN THEY GIVE YOU BACK THE MONEY THAT YOU HAVE PAID FROM THE VOUCHER
audio_part3/3046-115.wav,YES THERE ARE TWO BIRDS ABOVE THE SHOP
audio_part3/3046-1153.wav,I ACTUALLY BOUGHT THE VOUCHER FOR LIKE A THREE SESSIONS THING SO THAT MEANS I HAVE TO GO AGAIN IF NOT I WILL JUST WASTE MY MONEY SO MOST PROBABLY I WILL GO
audio_part3/3046-1160.wav,I THINK MAYBE LIKE TWO MONTHS PPB AGO
audio_part3/3046-1167.wav,SO HOPEFULLY THATS THATS THE CASE FOR THE REST OF THE TWO SESSIONS
audio_part3/3046-1170.wav,SO FOR THE FIRST ONE ACTUALLY THERES A AN EXPIRY DATE BUT AS LONG AS AFTER YOUVE USED THE FIRST ONE THEY DID NOT STATE THAT YOU MUST USE THE
audio_part3/3046-1171.wav,REMAINING TWO SESSIONS BY WHEN AND WHEN AND WHEN
audio_part3/3046-1180.wav,SO THAT MEANS FROM LIKE FOUR PM TO SIX PM YOU CAN DO DO NOTHING AT ALL
audio_part3/3046-1181.wav,SOMEONE ACTUALLY KNOWS THE PASSWORD AND GAVE IT TO YOU LAH
audio_part3/3046-1187.wav,UM THE ONES WHO ISSUE THE CREDIT CARDS ARE NOT THE
audio_part3/3046-120.wav,ONE TWO THREE FOUR FIVE SIX SEVEN YES THATS RIGHT
audio_part3/3046-1211.wav,NO THERES THIS OTHER UOB ONE UM SO ITS CALLED THE MIGHTY FX
audio_part3/3046-1217.wav,SO YOU DONT GET THE BEST BEST RATE AVAILABLE WHEREAS THIS ONE YOU CAN JUST USE YOUR APP TO CONVERT
audio_part3/3046-1233.wav,SO YOU HAVE TEN K YEN AND THEN YOU ARE MAKING A
audio_part3/3046-1234.wav,TRANSACTION THEN IT WILL DEDUCT DIRECTLY FROM THE TEN K YEN
audio_part3/3046-1236.wav,ELEVEN K TWELVE K THIRTEEN K FOURTEEN K FIFTEEN K
audio_part3/3046-1240.wav,THIRTEEN K IS THREE K RIGHT
audio_part3/3046-1241.wav,SO YOU HAVE THREE K BUT THE RATES YOU USE ERR LIKE ERR ON
audio_part3/3046-1244.wav,YA SO EVENTUALLY ITS ITS STILL YA YOURE SAVING MONEY LAH SO IS THE SAME THING LAH
audio_part3/3046-1254.wav,I AM ERR GETTING THE CARD AND THEN IF I GET THE CARD AND THEN ITS LIKE NOVEMBER SO THAT MEANS I ONLY HAVE TWO MONTHS
audio_part3/3046-1256.wav,FOR FOR THIS TWO AND FIVE TIMES THEN THEN ITS ITS GONNA BE JUST TWO MONTHS WHICH
audio_part3/3046-126.wav,THERE ARE THREE CONDIMENTS ON THE TABLE
audio_part3/3046-1264.wav,THAN THE OTHER BANKS MAYBE LIKE MAYBE YOULL HAVE ONE POINT FIVE OR ONE POINT EIGHT I CANT REMEMBER
audio_part3/3046-1265.wav,CANNOT LAH DIFFERENT BANK ONE CANNOT CANNOT STACK TOGETHER AS IN
audio_part3/3046-1271.wav,I THINK ITS I KNOW FOR DBS ITS TEN K MILES SO WHICH
audio_part3/3046-1272.wav,WHICH REQUIRES FIVE K POINTS
audio_part3/3046-1273.wav,IF IM NOT WRONG OR OR OR TEN K POINTS FOR TWENTY K MILES BECAUSE THATS THATS THATS THE RATE
audio_part3/3046-1274.wav,SO IM NOT SURE WHICH IS THE MINIMUM BUT AND THEN THERES A I DONT THINK ITS TEN THOUSANDS I THINK ITS TWENTY FIVE
audio_part3/3046-1288.wav,UM SO I THINK ONCE YOU SIGN UP I THINK BY TWENTY SEVEN IS IT TWENTY SEVEN
audio_part3/3046-1289.wav,ERR I THINK ONCE YOU SIGN UP YOULL GET FIVE DOLLARS
audio_part3/3046-1291.wav,THEN YOULL HAVE TO TRY TO HIT THE FIVE FIVE HUNDRED DOLLARS LOR
audio_part3/3046-1292.wav,HUH SO TH THAT MEANS YOU DONT GET THE ONE POINT TWO PERCENT AT ALL
audio_part3/3046-1294.wav,I GUESS IS BETTER FOR FAMILIES LAH BECAUSE FAMILIES FIVE HUNDRED I THINK ITS ITS ALMOST
audio_part3/3046-130.wav,ONE TWO THREE FOUR FIVE SIX SEVEN EIGHT NINE
audio_part3/3046-1301.wav,HALFWAY WE WILL HAVE TO TAKE A BREAK ONE LAH HAVE TO GO AND PEE HAVE TO GO AND
audio_part3/3046-1302.wav,DO LIKE REST FOR AWHILE CANNOT KEEP TALKING FOR LIKE STRAIGHT TWO HOURS RIGHT
audio_part3/3046-1306.wav,BUT YOU UNK THAT ONE PRETTY EARLY RIGHT AS IN THAT ONE WAS LIKE THE START WHEN YOU JOIN JOIN THIS CURRENT FIRM
audio_part3/3046-1307.wav,SO THE BUT THE PHILIP CAPITAL ONE IS IS
audio_part3/3046-131.wav,MY TWO BEARS ARE BOTH WEARING RIBBONS
audio_part3/3046-1311.wav,NO ITS NOT THE FIRST ONE THE THE THE FIRST ONE IS THE NICOLE AM
audio_part3/3046-1314.wav,SO YOU CANNOT HAVE THE SAME ETF THAT YOU BOUGHT SO I CANCELLED THAT ONE THEN I BOUGHT THE ABF
audio_part3/3046-1316.wav,ERR SIX MONTHS AS IN CANNOT BUY THE SAME
audio_part3/3046-1320.wav,MINE IS ACTUALLY JUST TO HIT HIT THE CRITERIA LAH SO I PUT THE MINIMUM ONE LOR
audio_part3/3046-1328.wav,YA SO LIKE ONE HUNDRED DOLLARS SOMETIMES ITS ITS ITS MORE EXPENSIVE THEN YOU GET LESSER LOTS LAH
audio_part3/3046-1334.wav,OH THREE K PLUS LAH YA CORRECT CORRECT BECAUSE I I ALSO GOT ONE ZERO SEVEN SO I WAS THINKING
audio_part3/3046-1335.wav,ACTUALLY I CANT REMEMBER I I I THINK IS ONE LOT ALSO LAH CORRECT YA CORRECT CORRECT CORRECT
audio_part3/3046-1336.wav,ONE LOT BECAUSE IS THREE THREE POINT SOMETHING AND THEN I TIMES ONE K SO YA
audio_part3/3046-1350.wav,AN AMAZING UM RECOVERY I THINK LIKE WHAT TWO DAYS IT
audio_part3/3046-1362.wav,WHEN I SAW THAT IT IT WHEN UP AH THEN I SOLD TWO OF MY
audio_part3/3046-1363.wav,THEN AFTER THAT IT WENT UP A LOT HIGHER SIAN IF NOT I COULD HAVE MADE LIKE SEVEN HUNDRED DOLLARS MORE
audio_part3/3046-1364.wav,I HAD SIX OPEN TRADES I SOLD TWO
audio_part3/3046-1366.wav,THEN NOW I HAVE FOUR MORE LEFT LAH FOUR MORE
audio_part3/3046-1369.wav,DIPPING LAH BECAUSE YOURE JUST GONNA PUT MORE MONEY INSIDE AND THEN ITS GONNA DIP EVEN WORSE AND WORSE
audio_part3/3046-1383.wav,AT AT AT AT THE AT AT THAT PRICE AND THEN THEY WILL GO DOWN THEN THEY WILL EARN MONEY SHORT SHORTING LAH
audio_part3/3046-1391.wav,SO THATS THATS ONE OF THE THING TO
audio_part3/3046-1394.wav,HOPEFULLY AND AND LIKE GET OUT OF THE RED ZONE
audio_part3/3046-1395.wav,SIX OPEN TRADES BUT THATS ONLY FOR RIPPLE
audio_part3/3046-1396.wav,NOW AH OR OR PREVIOUSLY NOW IS LIKE I THINK ITS CLOSE TO SIXTY CENTS
audio_part3/3046-1398.wav,SO LIKE YOU WANNA PUT IN FIVE K THEN FIVE K DIVIDE BY SIXTY CENTS THEN YOU GET THIS AMOUNT OF
audio_part3/3046-1399.wav,YA ZERO POINT FIVE NINE CENTS ZERO POINT SIX LAH UH YA BOTH CAUSE THEY SELL IN THE
audio_part3/3046-1407.wav,WITHDRAWAL AND AND AND IT GOES BY PER PER WITHDRAWAL ITS TWENTY FIVE USD
audio_part3/3046-1408.wav,WHICH IS OKAY IF LETS SAY YOUVE BEEN MAKING A LOT LAH LIKE IF YOU MAKE HUNDRED DOLLARS YOULL GET
audio_part3/3046-1409.wav,TWENTY FIVE DOLLARS ITS IS A BIT MORE LAH BUT THEN IF YOU TRADE MORE
audio_part3/3046-1414.wav,THE THE BEST IS LIKE WITHIN THREE LAH
audio_part3/3046-1415.wav,OR OR THREE PLUS IS THE BEST I I HAD ONCE LIKE THIS STELLAR COIN
audio_part3/3046-1416.wav,SO THAT MEANS WHEN I PUT IN ONE K FOR FOR EXAMPLE THEN I STRAIGHTAWAY LOSE FIFTY DOLLARS
audio_part3/3046-1419.wav,I THINK LIKE THINGS LIKE THAT AH IS IS NOT FOR THOSE PEOPLE WHO VERY KANCHIONG ONE MY
audio_part3/3046-1423.wav,ERR CUTTING LOSSES IS ONE OF THE TECHNIQUE THAT PEOPLE SHOULD DO WHAT
audio_part3/3046-1425.wav,IF THIS ONE DROPS MORE TEN PERCENT OR TWENTY PERCENT OR WHATEVER SPECIFIC PERCENT THEN YOU SHOULD CUT YOUR LOSSES AND THEN
audio_part3/3046-1429.wav,OPPOSITE ONE LAH I WILL JUST HOLD FOR THE LONG TERM CAUSE I I I HATE TO SEE MYSELF LOSING
audio_part3/3046-1443.wav,ALL FOUR TRADES ARE GOING INTO
audio_part3/3046-145.wav,EXTEND THIS SESSION SO THAT WE CAN GO BACK
audio_part3/3046-1453.wav,EAR EARNING MONEY YES BUT NOW LIKE
audio_part3/3046-1457.wav,LAST TIME I USED TO BE ABOUT SIX HUNDRED EIGHT HUNDRED LIKE THAT
audio_part3/3046-1458.wav,BITCOIN BIT BITCOIN IS RECOVERING ALSO SIX
